Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_minvar_SPY,w_minvar_QQQ,w_minvar_TLT,w_minvar_GLD,w_rp_SPY,w_rp_QQQ,w_rp_TLT,w_rp_GLD,ret_ew,ret_minvar,ret_rp
2025-03-10,555.710693359375,470.9505920410156,88.09832000732422,266.0400085449219,-0.026635492537345318,-0.03875642918973132,0.010431649954804056,-0.008755937163287819,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.0159290522338901,-0.016771167294802526,-0.0121695875146153
2025-03-11,551.0911254882812,469.8248596191406,87.46937561035156,269.1600036621094,-0.008312900806654588,-0.0023903408147259997,-0.00713911907650866,0.011727541035094546,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.0015287049156986754,-0.005062427731951117,-0.0014919547183398492
2025-03-12,554.0155029296875,475.1248474121094,86.94690704345703,270.3299865722656,0.005306522471787645,0.011280773429624746,-0.005973159900237168,0.004346793335703092,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0037402323342195787,0.002980836050960096,0.002515518710839163
2025-03-13,546.6302490234375,466.5771179199219,87.71129608154297,275.1300048828125,-0.013330410191043529,-0.017990491422927968,0.008791445999383196,0.017756144523255468,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.0011933277728332081,0.00014337657913548758,0.002936992630850258
2025-03-14,557.9212646484375,477.8545227050781,87.2468490600586,275.239990234375,0.02065567290718273,0.024170505479207405,-0.005295179095889613,0.00039975774946587883,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0099826892599916,0.009144153569571005,0.006056591612271783
2025-03-17,562.2235717773438,480.9527893066406,87.68225860595703,276.7300109863281,0.007711315917698913,0.006483702579654471,0.004990547516492194,0.0054135329342379634,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0061497747370208855,0.0064582956820528805,0.0058867107119922844
2025-03-18,556.1468505859375,472.7537841796875,87.76934814453125,279.9599914550781,-0.010808371431663799,-0.017047421928404027,0.0009932401372734212,0.011671955843306048,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.0037976493448720894,-0.002058434014165948,-0.0009617627361481734
2025-03-19,562.2037353515625,479.07989501953125,88.2240982055664,281.1099853515625,0.010890801160239771,0.013381407090840458,0.005181194467643868,0.004107707999658539,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.008390277679595659,0.0077417969811538374,0.007253765034313462
2025-03-20,560.5780029296875,477.4560241699219,88.28215789794922,280.75,-0.0028917140169094635,-0.0033895616712180665,0.0006580933504984898,-0.0012805854303336028,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.0017259419419906608,-0.0016242560293154417,-0.0012392914484806647
2025-03-21,560.762939453125,479.0300598144531,87.75965881347656,278.489990234375,0.0003299032828099069,0.0032967133408103866,-0.005918512833325229,-0.008049901213267985,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.00258544935574323,-0.0033696733055200135,-0.0038957933342863103
2025-03-24,570.8053588867188,489.54205322265625,86.85981750488281,277.25,0.01790849345962031,0.021944329364789406,-0.010253473187564088,-0.004452548665506595,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0062867002428347585,0.00531568527669601,0.001987351785271701
2025-03-25,572.177490234375,492.3356628417969,86.85013580322266,278.4700012207031,0.002403851551660896,0.005706577403821189,-0.00011146352753521604,0.004400365088198743,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.003099832629036403,0.0023370524766084784,0.0026068889706922314
2025-03-26,565.3466796875,483.2763671875,86.27925872802734,278.239990234375,-0.011938272063231614,-0.018400648862213154,-0.006573128181270316,-0.0008259812019960622,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.009434507577177786,-0.007724032832983783,-0.007749954407705121
2025-03-27,563.8452758789062,480.52264404296875,86.02770233154297,281.9700012207031,-0.0026557223426582066,-0.005698029805506488,-0.002915606835210971,0.013405732882559862,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0005340934747960491,0.0015374351775332613,0.0015265658486072163
2025-03-28,552.4904174804688,467.8715515136719,87.21781158447266,284.05999755859375,-0.020138252254996436,-0.02632777598752578,0.01383402346773277,0.007412123023167849,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.0063049704379053995,-0.004794780902777858,-0.0009633094291451082
2025-03-31,556.1991577148438,467.85162353515625,88.07897186279297,288.1400146484375,0.006712768433682514,-4.2592840815314226e-05,0.009873674455661563,0.014363222998346137,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.007726768261718725,0.009487953051007813,0.009057610761687589
2025-04-01,557.7700805664062,471.62298583984375,88.84220886230469,287.57000732421875,0.002824389123523119,0.008061022159526754,0.008665371352207352,-0.0019782303576065807,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.004393138069412661,0.002935433119966399,0.004265910745760369
2025-04-02,561.2998657226562,475.06512451171875,88.78396606445312,288.1600036621094,0.006328387411288716,0.007298496416041633,-0.0006555757516321092,0.0020516615880092903,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.0037557424159268826,0.003541529790403375,0.0027495109341307803
2025-04-03,533.6386108398438,449.6332092285156,89.19180297851562,286.4200134277344,-0.04928070817761465,-0.0535335346061081,0.004593587470134386,-0.006038278082531101,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.026064733349029867,-0.02506717914042122,-0.01815886495216505
2025-04-04,502.3977966308594,421.70697021484375,90.16287231445312,279.7200012207031,-0.05854301689268204,-0.062108933327206794,0.01088742803160292,-0.02339226273628292,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.03328919623114221,-0.03278896786652201,-0.024212085054893327
2025-04-07,501.5029296875,422.7246398925781,87.44390106201172,273.7099914550781,-0.0017811920142971616,0.002413215217229814,-0.030156218215394603,-0.02148580630415131,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.012752500329153316,-0.013720765385213194,-0.0169700487635884
2025-04-08,493.64801025390625,415.1120300292969,85.7930908203125,275.20001220703125,-0.015662758816759825,-0.01800843656810669,-0.018878506352644653,0.005443793790763651,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,-0.011776476986686879,-0.010833156793869297,-0.010930101845032816
2025-04-09,545.4906005859375,464.938232421875,86.29804992675781,285.3800048828125,0.10501934425982218,0.1200307357728505,0.0058857782324559516,0.03699125081478161,0.25,0.25,0.25,0.25,0.4982778742557,0.0,0.23682062899183065,0.2649014967524694,0.20009974958006818,0.15202672594425845,0.35297294648794036,0.294900577987733,0.06698177726997756,0.06352172702421005,0.05224848599053308
2025-04-10,521.5877685546875,445.16339111328125,83.9189453125,292.3500061035156,-0.04381896224348292,-0.04253219014832599,-0.02756846320718709,0.0244235794430141,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.022374009038995474,-0.021892957405330357,-0.017762586981379065
2025-04-11,530.8943481445312,453.3646545410156,84.37535095214844,297.92999267578125,0.017842787256365567,0.018423041048421185,0.005438648423772063,0.019086664805096243,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.015197785383413764,0.012150395018488346,0.012613318528212401
2025-04-14,536.0447387695312,456.4376525878906,84.97740936279297,296.2300109863281,0.009701347627829371,0.006778203850024589,0.0071354774095810924,-0.005705977012200658,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.0044772629688085985,0.00238623431247278,0.003713882827177656
2025-04-15,534.5433349609375,456.94647216796875,85.2784423828125,297.7799987792969,-0.0028008927240665837,0.0011147625030345498,0.0035425064411451768,0.005232379352138938,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.0017721888930630203,0.0035069398825407078,0.0028876723778643565
2025-04-16,522.6615600585938,443.1679382324219,85.75424194335938,307.4700012207031,-0.022227898329724827,-0.03015349668895584,0.005579365045283335,0.0325408102664011,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.0035653049267490577,0.013084823037304884,0.005413056634199646
2025-04-17,523.4072265625,443.088134765625,84.99681854248047,306.1199951171875,0.0014266717908673066,-0.00018007500072136917,-0.008832489025781154,-0.004390692094044635,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.002994146082419963,-0.0059637768584235445,-0.005132072626284051
2025-04-21,510.94873046875,432.1231689453125,83.51110076904297,315.5899963378906,-0.023802682617838022,-0.024746692497447542,-0.017479686874338207,0.03093558529908469,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.00877336917263477,0.0007946185417859863,-0.005145891908462558
2025-04-22,524.2424926757812,443.46728515625,83.97721099853516,311.1099853515625,0.026017800640849797,0.026252043459334073,0.005581416424880414,-0.014195668551963636,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.010913897993275162,8.019674212900087e-05,0.005052870247124853
2025-04-23,532.3658447265625,453.5242919921875,84.79290771484375,303.6499938964844,0.015495409403611937,0.022678125698480933,0.009713310392301722,-0.023978630729734163,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.005977053691165107,-0.002851690390854469,0.0022531512538768086
2025-04-24,543.5715942382812,466.28515625,85.686279296875,308.07000732421875,0.021048964021112893,0.028137113012751902,0.010535923417505977,0.014556277018207942,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.018569569367394678,0.013267431588046212,0.015207576589624808
2025-04-25,547.4990234375,471.4833068847656,86.31745910644531,304.7300109863281,0.00722522891344668,0.011148007962703987,0.0073661712791084355,-0.010841679678267213,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.0037244321192479724,0.00021659345364685723,0.0025112305294539973
2025-04-28,547.7078247070312,471.3336181640625,86.86125183105469,309.07000732421875,0.00038137286203787646,-0.00031748466704406564,0.00629991580195588,0.01424210344049559,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.00515147685936132,0.008760816608960553,0.007020920275992342
2025-04-29,551.1580200195312,474.446533203125,87.58955383300781,306.05999755859375,0.006299335442844001,0.006604483361886793,0.00838465928823684,-0.009738925467677184,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.0028873881563226123,0.0010542445692740326,0.002632891875416172
2025-04-30,551.3768310546875,474.38665771484375,86.88067626953125,303.7699890136719,0.00039700236086281926,-0.00012620070775315462,-0.008093174727525798,-0.007482221012837353,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.0038261485218133717,-0.006919999791992372,-0.005824739622440674
2025-05-01,555.2843627929688,480.58251953125,86.44014739990234,297.4599914550781,0.007086862410970118,0.01306078431095048,-0.005070504610970694,-0.02077228754256477,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.0014237863579037169,-0.009885537897310556,-0.005836657286012523
2025-05-02,563.527099609375,487.7162170410156,85.50450897216797,297.9800109863281,0.014844172407353584,0.014843855570784603,-0.010824118836884722,0.0017481999132260562,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.00515302726361988,-0.003074982147388468,-0.0006665693620494031
2025-05-05,560.295654296875,484.82281494140625,85.02691650390625,306.8800048828125,-0.005734321055260616,-0.005932552575683703,-0.005585582257623178,0.029867754776654154,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.003153824722021664,0.008289143851106205,0.0046409926681556185
2025-05-06,555.6124877929688,480.3131103515625,85.3095703125,315.4800109863281,-0.008358384485032677,-0.009301758190543796,0.003324286240355079,0.02802400275899264,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,0.003422036580942811,0.011717038263781869,0.00741724407660985
2025-05-07,557.9490966796875,482.1988220214844,85.67019653320312,310.75,0.0042054650283336326,0.0039260049939957575,0.004227265702805738,-0.014993060801348546,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.0006585812690533543,-0.003305909557696716,-0.0013886450180901925
2025-05-08,561.8367919921875,487.1774597167969,84.71504211425781,304.6300048828125,0.006967831538101654,0.01032486490622464,-0.011149203078752445,-0.0196942722998793,0.25,0.25,0.25,0.25,0.10998536306749662,0.0,0.49820144355216095,0.39181319338034243,0.13523409775861797,0.11836221573956231,0.4562262724949523,0.29017741400686753,-0.003387694733576363,-0.01250466530789713,-0.008637030069732916
